name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dakshina Kannada,13-12-2021,32.2,24,27.7,35.8,24,29.3,21.9,71.7,0,0,0,,0,0,30.6,14.8,35.2,1010.8,32,6.8,216.9,18.5,8,,2021-12-13T06:41:54,2021-12-13T18:04:30,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,14-12-2021,33,25,27.8,35.3,25,29.3,21.1,68.1,0.2,100,4.17,rain,0,0,29.9,22.3,125.1,1010.2,54,6.9,172.6,14.8,7,,2021-12-14T06:42:26,2021-12-14T18:04:54,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,15-12-2021,33,24,27.5,35.4,24,28.7,21.5,71.3,2,100,4.17,rain,0,0,27.4,16.6,43.7,1011,49.5,5.5,205.8,17.9,8,,2021-12-15T06:42:59,2021-12-15T18:05:20,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,16-12-2021,32,24,27.6,35.8,24,29.2,21.7,71.5,0,0,0,,0,0,24.1,11.2,67.2,1012,40.1,5.5,223.1,19.1,8,,2021-12-16T06:43:31,2021-12-16T18:05:46,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,17-12-2021,32.8,23.7,27.3,34.2,23.7,28.3,20.2,66.6,0,0,0,,0,0,27.7,9.4,53.4,1012.2,8.7,5,225.9,19.6,8,,2021-12-17T06:44:02,2021-12-17T18:06:13,0.44,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,18-12-2021,32,22.9,26.7,34.8,22.9,27.7,20.2,69,0,0,0,,0,0,22.7,9.4,46.3,1011.6,2.1,4.3,237.5,20.8,8,,2021-12-18T06:44:34,2021-12-18T18:06:41,0.47,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,19-12-2021,32,23,26.6,32.9,23,26.9,18.3,61.9,0,0,0,,0,0,27.7,14.8,124.6,1012.4,5.3,5.4,241.1,20.8,8,,2021-12-19T06:45:05,2021-12-19T18:07:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,20-12-2021,32,21,25.9,31.3,21,25.9,15.5,54.5,0,0,0,,0,0,27.7,14.8,141.8,1012.7,2.1,5.4,243.5,21.1,9,,2021-12-20T06:45:36,2021-12-20T18:07:38,0.54,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,21-12-2021,31,21,25.4,32.5,21,25.9,18.2,65.7,0,0,0,,0,0,27.7,11.2,173.8,1013.4,4,5.5,240.1,20.8,8,,2021-12-21T06:46:06,2021-12-21T18:08:07,0.57,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,22-12-2021,31,21,25.5,32.3,21,26,19.7,72.3,0,0,0,,0,0,31.3,14.8,280.5,1012.2,5.1,4.4,233.3,20.2,8,,2021-12-22T06:46:36,2021-12-22T18:08:37,0.61,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,23-12-2021,31.8,22,25.8,33.3,22,26.4,19.9,71.6,0,0,0,,0,0,32,11.2,2.3,1011.7,8.2,4.2,225.2,19.4,8,,2021-12-23T06:47:05,2021-12-23T18:09:07,0.64,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,24-12-2021,31.1,22,25.8,33.9,22,26.9,21.1,76,0,0,0,,0,0,34.9,14.8,325.2,1011.8,7.6,3.3,228.8,20,8,,2021-12-24T06:47:34,2021-12-24T18:09:38,0.67,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,25-12-2021,31,22.8,26.2,34.6,22.8,27,20.9,74,0,0,0,,0,0,35.6,18.4,355.2,1012,11,3.8,233.5,20.1,8,,2021-12-25T06:48:02,2021-12-25T18:10:10,0.71,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,26-12-2021,30.9,22,26,34.4,22,27.1,21.8,78.5,0,0,0,,0,0,34.6,11.2,337.4,1012.9,13.4,3.5,227.6,19.6,8,,2021-12-26T06:48:30,2021-12-26T18:10:42,0.74,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,27-12-2021,32,23,26.5,35.4,23,27.6,21.8,77.1,0,0,0,,0,0,38.2,12,310.8,1013.3,10.8,3.1,235,20.3,8,,2021-12-27T06:48:57,2021-12-27T18:11:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,28-12-2021,32.9,22,26.2,32.4,22,26.5,19.8,71.8,0,0,0,,0,0,29.9,14.8,141.4,1012.4,8,4.6,241.2,20.8,8,,2021-12-28T06:49:23,2021-12-28T18:11:46,0.81,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,29-12-2021,31.1,22,26,33.1,22,26.7,20,71.2,0,0,0,,0,0,32.4,9.4,7.3,1011.7,8.2,5.4,239,20.5,8,,2021-12-29T06:49:49,2021-12-29T18:12:19,0.85,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,30-12-2021,33,22,26.6,32.7,22,27,19.4,67.8,0,0,0,,0,0,24.1,13,138.4,1012.2,4.1,5.1,241.6,20.9,8,,2021-12-30T06:50:14,2021-12-30T18:12:52,0.88,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43287099999,43285099999"
Dakshina Kannada,31-12-2021,34,22,27.8,34.6,22,28.3,18.6,60,0,0,0,,0,0,43.6,18.4,93.4,1012.8,18.7,6.7,210.2,18.3,8,,2021-12-31T06:50:38,2021-12-31T18:13:25,0.91,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,01-01-2022,34.1,24,28.2,35.1,24,29.2,19.4,60.3,0,0,0,,0,0,41.8,14.8,82.2,1013.1,25.8,7.2,196.2,16.9,8,,2022-01-01T06:51:02,2022-01-01T18:13:59,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,02-01-2022,33.9,25,28.1,35.7,25,29.2,20,63.1,0,0,0,,0,0,35.6,14.8,93.1,1011.8,24.9,7.5,224.8,19.5,8,,2022-01-02T06:51:25,2022-01-02T18:14:33,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,03-01-2022,33,23,27.3,34,23,27.9,19.9,66.5,0,0,0,,0,0,30.2,16.6,298.1,1011.9,18.6,6.9,219.3,18.9,8,,2022-01-03T06:51:46,2022-01-03T18:15:06,0,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,04-01-2022,33,23,26.8,33.7,23,27.3,19.5,66.4,0,0,0,,0,0,31,13,146.5,1012,5.8,6,239.8,20.7,8,,2022-01-04T06:52:07,2022-01-04T18:15:40,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOML,43257099999,43260099999,43284099999,43285099999"
Dakshina Kannada,05-01-2022,31.9,22,26.3,32.8,22,26.8,19.3,67,0,0,0,,0,0,28.4,11.2,123.4,1012.6,20.2,5.5,240.4,20.9,8,,2022-01-05T06:52:28,2022-01-05T18:16:14,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,06-01-2022,31,22,26,32.6,22,26.8,20,70.7,0,0,0,,0,0,33.8,13,280.8,1011.5,9.4,4.8,243.5,20.9,9,,2022-01-06T06:52:47,2022-01-06T18:16:48,0.11,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,07-01-2022,31.8,22,26.1,33.3,22,26.8,20.3,72.2,0,0,0,,0,0,34.6,11.2,304.5,1012.1,15.4,4.5,214.3,18.6,8,,2022-01-07T06:53:05,2022-01-07T18:17:22,0.15,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,08-01-2022,31,22.2,26.3,32.6,22.2,26.9,19.4,67.1,0,0,0,,0,0,32.4,11.2,354.2,1012.7,15.3,4.8,213.8,18.4,8,,2022-01-08T06:53:23,2022-01-08T18:17:56,0.18,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,09-01-2022,31,22,26,31.9,22,26.3,18.4,64.3,0,0,0,,0,0,37.4,11.2,328.9,1011.6,7.4,6.3,233.1,20.1,8,,2022-01-09T06:53:39,2022-01-09T18:18:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,10-01-2022,31.9,22,26,34,22,26.6,19.7,69.8,0,0,0,,0,0,29.9,14.8,0.9,1011.7,14.9,6.3,234.3,20.1,8,10,2022-01-10T06:53:55,2022-01-10T18:19:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,11-01-2022,30.1,22,25.3,31.4,22,25.7,19.1,69.6,0,0,0,,0,0,34.2,18.4,337.7,1012,17.3,7.1,241,20.8,9,10,2022-01-11T06:54:10,2022-01-11T18:19:38,0.28,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,12-01-2022,29,21,24.6,29.8,21,24.9,18.1,68.1,0,0,0,,0,0,32,11.2,339.1,1012.1,22.3,7,243.7,21.3,8,10,2022-01-12T06:54:23,2022-01-12T18:20:11,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,13-01-2022,30,20,24.9,30.1,20,25,16.4,61.7,0,0,0,,0,0,29.9,13,311.4,1011.5,18.6,7.1,247.1,21.6,9,10,2022-01-13T06:54:36,2022-01-13T18:20:44,0.34,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,14-01-2022,31.1,20,25,31.9,20,25.2,17.6,65.2,0,0,0,,0,0,33.8,14.8,322.2,1011.1,21.4,7,246,21.6,9,10,2022-01-14T06:54:47,2022-01-14T18:21:17,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,15-01-2022,32,21,25.5,32.3,21,25.5,17.4,63.7,0,0,0,,0,0,31.3,20.5,334.2,1011.2,14,7.2,250.1,21.6,9,10,2022-01-15T06:54:58,2022-01-15T18:21:50,0.41,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,16-01-2022,32,20,26,33.5,20,26.4,17.4,60.4,0,0,0,,0,0,31.3,16.6,281.7,1011.8,18.3,7.4,243.3,21,9,10,2022-01-16T06:55:07,2022-01-16T18:22:23,0.44,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,17-01-2022,32,23,26.7,34,23,27.5,19.7,66.6,0,0,0,,0,0,31,13,294.6,1013.2,58.8,5.8,216.5,18.6,8,10,2022-01-17T06:55:15,2022-01-17T18:22:55,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43287099999,43285099999"
Dakshina Kannada,18-01-2022,33,23,27.3,34.4,23,27.9,19.4,64.1,0,0,0,,0,0,31.3,14.8,321.5,1012.2,25.2,6.8,238.5,20.7,9,10,2022-01-18T06:55:23,2022-01-18T18:23:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,19-01-2022,33,22.8,26.9,33,22.8,27.1,18.2,61.7,0,0,0,,0,0,34.6,11.2,76.6,1011.6,7.8,6.1,250.9,21.7,9,10,2022-01-19T06:55:29,2022-01-19T18:23:58,0.54,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,20-01-2022,32,21,26,34.2,21,26.7,19.3,68,0,0,0,,0,0,41,16.6,270.7,1010.4,9,5.1,250.3,21.7,9,10,2022-01-20T06:55:34,2022-01-20T18:24:30,0.58,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,21-01-2022,31.8,21,26,32.6,21,26.5,19.8,70.4,0,0,0,,0,0,40.7,14.8,297.5,1011,13.2,5.3,242.5,20.9,9,10,2022-01-21T06:55:38,2022-01-21T18:25:00,0.62,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,22-01-2022,30.9,22,25.5,32.2,22,26.2,20,72.5,0,0,0,,0,0,32.8,18.4,337.1,1010.7,33.1,6.5,242.3,20.9,9,10,2022-01-22T06:55:41,2022-01-22T18:25:31,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,23-01-2022,31,21,25.4,30.8,21,25.6,18.1,66,0,0,0,,0,0,34.6,16.6,319.8,1010.4,25.6,7.2,239,20.9,8,10,2022-01-23T06:55:43,2022-01-23T18:26:01,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,24-01-2022,30.1,20.2,24.7,29.7,20.2,24.8,16.9,63.7,0,0,0,,0,0,33.5,18.4,326.2,1009.9,25,5.7,243.1,21,8,10,2022-01-24T06:55:44,2022-01-24T18:26:30,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,25-01-2022,30,20,24.5,29.8,20,24.5,16.3,61.4,0,0,0,,0,0,38.2,18.4,298.4,1009.9,20.2,6.8,260.5,22.6,9,10,2022-01-25T06:55:43,2022-01-25T18:26:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,26-01-2022,30,20,24.5,30.4,20,24.6,17.1,65,0,0,0,,0,0,39.2,16.6,326.7,1010.1,13,5.8,242.3,20.8,9,10,2022-01-26T06:55:42,2022-01-26T18:27:28,0.79,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,27-01-2022,32,21,25.6,33.5,21,26.1,18.9,68,0,0,0,,0,0,34.6,14.8,316.5,1009.1,9.5,5.6,248.5,21.5,9,10,2022-01-27T06:55:39,2022-01-27T18:27:56,0.83,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,28-01-2022,33,22.8,27.1,36.1,22.8,28.3,20.2,68.3,0,0,0,,0,0,37.1,14.8,113,1009.4,29.8,5.9,237.9,20.6,8,10,2022-01-28T06:55:35,2022-01-28T18:28:23,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,29-01-2022,34,23,27.5,34.5,23,28.1,19.3,63,0,0,0,,0,0,33.8,16.6,116.6,1010.9,11.8,5.4,251.6,21.8,9,10,2022-01-29T06:55:31,2022-01-29T18:28:50,0.9,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,30-01-2022,34.1,23,27.8,37.3,23,29.2,20.6,66.5,0,0,0,,0,0,37.4,16.6,273.3,1010.5,14,5.9,239.7,20.6,9,10,2022-01-30T06:55:25,2022-01-30T18:29:17,0.93,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,31-01-2022,31.1,23,27.2,35.5,23,28.8,21.6,72.2,0,0,0,,0,0,41.4,18.4,263.1,1010,10,4.6,249.3,21.6,9,10,2022-01-31T06:55:18,2022-01-31T18:29:42,0.97,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,01-02-2022,32.9,23,27.3,36.7,23,29,21.2,70.6,0,0,0,,0,0,42.5,16.6,246.1,1009.3,6.6,5.2,255.7,22.1,9,10,2022-02-01T06:55:10,2022-02-01T18:30:08,0,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,02-02-2022,32,23,27.1,34.6,23,28.4,21.3,72,0,0,0,,0,0,42.5,14.8,277.5,1010.4,14.9,5.1,243.9,21.1,9,10,2022-02-02T06:55:01,2022-02-02T18:30:32,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,03-02-2022,31.2,23,26.6,33.1,23,27.2,20.8,72.4,0,0,0,,0,0,34.9,18.4,290.7,1011,17.3,5.5,258.6,22.5,9,10,2022-02-03T06:54:50,2022-02-03T18:30:56,0.07,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,04-02-2022,30.1,21,25.4,30.8,21,25.6,18.2,66.2,0,0,0,,0,0,33.5,22.3,311.4,1010.2,18.4,6.4,265.8,23,9,10,2022-02-04T06:54:39,2022-02-04T18:31:20,0.1,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,05-02-2022,30,20,24.7,31.3,20,25.1,18.3,69,0,0,0,,0,0,32.4,22.3,279.9,1009.9,13.6,6.7,273.6,23.8,9,10,2022-02-05T06:54:27,2022-02-05T18:31:43,0.13,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,06-02-2022,30.1,20,25.3,31.9,20,25.9,19.3,70.4,0,0,0,,0,0,37.1,18.4,300.2,1012.2,15.6,6.5,249.1,21.5,9,10,2022-02-06T06:54:14,2022-02-06T18:32:05,0.16,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,07-02-2022,31,22,26,31.9,22,26.3,19.3,68.5,0,0,0,,0,0,45.7,20.5,320.5,1012.6,18.3,6,252.3,21.8,9,10,2022-02-07T06:53:59,2022-02-07T18:32:27,0.19,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,08-02-2022,31.2,22,26,33.9,22,26.7,20,70.6,0,0,0,,0,0,42.8,18.4,328,1011.6,13.7,6.1,248.3,21.5,9,10,2022-02-08T06:53:44,2022-02-08T18:32:48,0.25,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,09-02-2022,31,22.9,26.2,33,22.9,26.9,20.2,70.6,0,0,0,,0,0,42.1,18.4,325.6,1010.8,30.4,6.9,238,20.6,9,10,2022-02-09T06:53:27,2022-02-09T18:33:09,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,10-02-2022,32,23,26.7,34.9,23,27.8,20.8,71.4,0,0,0,,0,0,37.8,18.4,308.1,1010.2,20.9,5.7,248.9,21.7,9,10,2022-02-10T06:53:10,2022-02-10T18:33:28,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,11-02-2022,35.2,23,27.6,33.1,23,27.3,15.9,54.7,0,0,0,,0,0,30.2,20.5,85.4,1009,20.2,6.2,274.3,23.8,9,10,2022-02-11T06:52:52,2022-02-11T18:33:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,12-02-2022,33.1,21,26.8,34.1,21,27.4,18.4,61.6,0,0,0,,0,0,38.5,22.3,129.8,1009.4,11.5,6.5,269.4,23.4,9,10,2022-02-12T06:52:33,2022-02-12T18:34:06,0.36,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,13-02-2022,33,23,27.3,34.2,23,28.3,19.8,64.9,0,0,0,,0,0,38.5,18.4,260.4,1008.6,10.8,5.7,263.4,22.6,9,10,2022-02-13T06:52:12,2022-02-13T18:34:25,0.39,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,14-02-2022,32.9,23,27.3,36.7,23,28.9,21.5,71.8,0,0,0,,0,0,33.5,18.4,240.2,1008.6,29.4,4.7,235.4,20.2,8,10,2022-02-14T06:51:51,2022-02-14T18:34:42,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,15-02-2022,32,24,27.3,35.8,24,28.7,21.5,72.2,0,0,0,,0,0,32.4,24.1,226.4,1008.9,23.5,4.2,234.5,20.1,8,10,2022-02-15T06:51:29,2022-02-15T18:34:59,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,16-02-2022,31.2,23,26.9,33.9,23,28.1,21.2,72.2,0,0,0,,0,0,36.4,16.6,251,1007.3,25.2,4.5,221,19.2,8,10,2022-02-16T06:51:06,2022-02-16T18:35:15,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,17-02-2022,32,23,27.1,35.1,23,28,20.2,67.3,0,0,0,,0,0,32.8,22.3,283.6,1006.1,19.4,5.4,250.6,21.9,9,10,2022-02-17T06:50:43,2022-02-17T18:35:31,0.52,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,18-02-2022,32,24,27.2,34.9,24,28.1,20.1,66.1,0,0,0,,0,0,42.1,14.8,242.8,1007.6,37.1,6.1,255,22.1,9,10,2022-02-18T06:50:18,2022-02-18T18:35:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,19-02-2022,34,24,27.6,36.5,24,28.8,20.6,67.3,0,0,0,,0,0,37.4,22.3,252.5,1009.4,10.6,5.7,277.6,23.9,10,10,2022-02-19T06:49:53,2022-02-19T18:36:01,0.59,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,20-02-2022,32.2,23,27.3,36,23,29,21.8,73.5,0,0,0,,0,0,38.9,18.4,203.6,1009.9,23.2,4.8,276.3,23.9,10,10,2022-02-20T06:49:27,2022-02-20T18:36:15,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,21-02-2022,33,24,27.4,36.1,24,28.3,21.1,70.9,0,0,0,,0,0,38.9,22.3,309.8,1009,18.5,4.5,280.3,24.1,10,10,2022-02-21T06:49:00,2022-02-21T18:36:28,0.66,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,22-02-2022,33,22,27.2,32.6,22,27.4,18.5,62,0,0,0,,0,0,43.9,18.4,299.8,1010.1,5.8,6.3,277.8,23.9,10,10,2022-02-22T06:48:32,2022-02-22T18:36:41,0.7,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,23-02-2022,34.9,23,27.8,34.7,23,28.3,19,62.3,0,0,0,,0,0,38.5,22.3,279.6,1011.4,13.4,5.6,256.4,22,9,10,2022-02-23T06:48:03,2022-02-23T18:36:54,0.73,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,24-02-2022,32.3,23,27.4,36,23,29.2,21.4,70.9,0,0,0,,0,0,42.1,18.4,244.8,1013,19.1,6,274.3,23.8,10,10,2022-02-24T06:47:34,2022-02-24T18:37:06,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,25-02-2022,33.1,24,27.9,37.1,24,29.8,22.2,72.7,0,0,0,,0,0,37.4,22.3,307.5,1011.9,15.7,5.2,282.7,24.5,10,10,2022-02-25T06:47:04,2022-02-25T18:37:17,0.81,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,26-02-2022,33,23,27.5,36.1,23,29,21.5,72.1,0,0,0,,0,0,41,20.5,195.5,1011.5,16.8,5.1,274.7,23.7,10,10,2022-02-26T06:46:34,2022-02-26T18:37:28,0.84,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,27-02-2022,33.8,24,28,38.1,24,29.9,22.3,73.1,0,0,0,,0,0,39.6,22.3,266.3,1012,15.9,5,279.3,24.1,10,10,2022-02-27T06:46:03,2022-02-27T18:37:39,0.88,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,28-02-2022,32,23,27.8,35.8,23,29.6,22,72.2,0,0,0,,0,0,40.3,20.5,237,1011.7,27.5,5.2,262.4,22.7,9,10,2022-02-28T06:45:31,2022-02-28T18:37:49,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,01-03-2022,32,24,27.9,36.5,24,30,22.4,73.3,0,0,0,,0,0,43.2,20.5,234.4,1011.5,31.4,5,249.2,21.4,9,10,2022-03-01T06:44:58,2022-03-01T18:37:58,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,02-03-2022,35,24,28.2,34.5,24,28.9,19.8,65.1,0,0,0,,0,0,31.7,20.5,216.4,1010.6,15.2,5.6,292.4,25.1,10,10,2022-03-02T06:44:25,2022-03-02T18:38:07,0,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,03-03-2022,36,22,28.4,35.3,22,28.3,16.3,54.6,0,0,0,,0,0,32.8,20.5,39.9,1010.1,7.4,6.7,300.6,26.1,10,10,2022-03-03T06:43:52,2022-03-03T18:38:16,0.02,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,04-03-2022,36,21.9,28.1,33.6,21.9,27.9,15.5,51.6,0,0,0,,0,0,31.7,20.5,340.5,1010.2,12.6,6.6,300.1,25.7,10,10,2022-03-04T06:43:18,2022-03-04T18:38:24,0.05,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,05-03-2022,34.2,23,27.8,35.8,23,29.1,18.8,61,0,0,0,,0,0,40.3,25.9,187.1,1009.8,18.1,6,293.8,25.4,10,10,2022-03-05T06:42:43,2022-03-05T18:38:32,0.08,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
