name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dakshina Kannada,2022-10-25,87.8,71.6,79.6,92.8,71.6,81.2,69.1,72,0,0,0,,0,0,12.5,11.4,341.5,1010.7,15.9,3.3,258.9,22.4,9,10,2022-10-25T06:20:45,2022-10-25T18:05:16,0,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-10-26,89.6,71.6,80.3,95.1,71.6,82.5,69.8,72.2,0,0,0,,0,0,13,9.2,292.1,1011.2,11.2,3.3,272.8,23.6,9,10,2022-10-26T06:20:58,2022-10-26T18:04:50,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-10-27,91.4,71.6,81.2,90.3,71.6,81.9,66.1,63.6,0,0,0,,0,0,13,9.2,87.3,1010.7,7.9,3.3,267,23.2,9,10,2022-10-27T06:21:11,2022-10-27T18:04:25,0.06,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-10-28,93,71.6,81.6,98.6,71.6,83.8,68.3,66.4,0,0,0,,0,0,12.1,9.2,24.8,1009.6,27.4,3.7,250.9,21.7,9,10,2022-10-28T06:21:25,2022-10-28T18:04:01,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-10-29,91.4,75.2,81.4,96.5,75.2,83.3,69.9,69.8,0.039,100,4.17,rain,0,0,17.2,16.1,91.2,1009.3,40.9,4,224.1,19.3,8,10,2022-10-29T06:21:39,2022-10-29T18:03:37,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-10-30,89.2,77,81.5,94.1,77,84.6,72.4,75.2,0.008,100,4.17,rain,0,0,16.8,11.4,79.1,1009.9,82,3,190.2,16.4,7,30,2022-10-30T06:21:55,2022-10-30T18:03:15,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-10-31,91.4,75.2,83,98.7,75.2,86.3,71.7,70.5,0,0,0,,0,0,14.1,11.4,235.9,1009.4,46.8,2.9,230.6,19.9,8,30,2022-10-31T06:22:10,2022-10-31T18:02:53,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-01,91.4,75.2,81.8,99.2,75.2,85.4,72.1,74.3,0,0,0,rain,0,0,17.2,9.2,176,1010.2,31.9,3,226.6,19.6,8,10,2022-11-01T06:22:27,2022-11-01T18:02:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-02,89.6,75.2,80.9,96.3,75.2,83.6,73,78.4,0.079,100,4.17,rain,0,0,12.8,9.2,71.1,1009.9,55.5,2.3,213.5,18.4,8,10,2022-11-02T06:22:44,2022-11-02T18:02:13,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-03,91.4,76.8,82.4,97,76.8,85.5,71.1,70,0,0,0,rain,0,0,21.3,9.2,213.6,1009.3,81.7,4.3,191.7,16.6,7,30,2022-11-03T06:23:02,2022-11-03T18:01:54,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-04,91.4,76.8,82.2,98.2,76.8,86,72.7,73.9,0.118,100,4.17,rain,0,0,17.2,10.3,159.2,1010.1,78.3,4.1,190.3,16.4,7,30,2022-11-04T06:23:20,2022-11-04T18:01:37,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-05,91.4,75.2,81.2,98.4,75.2,84.2,72.4,76.3,0,0,0,rain,0,0,19,11.4,136.5,1012,51.7,4.1,184,15.9,8,60,2022-11-05T06:23:39,2022-11-05T18:01:20,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-06,91.4,77,82.5,99.9,77,86.8,73.2,74.9,0,0,0,rain,0,0,19.2,11.4,281,1012.5,59.7,4.2,206.4,17.7,8,30,2022-11-06T06:23:59,2022-11-06T18:01:05,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-07,89.7,77,82.2,98.2,77,86.9,74.3,78.1,0.079,100,4.17,rain,0,0,15.7,11.4,239.9,1011.9,58.7,3.3,205.2,17.8,8,60,2022-11-07T06:24:19,2022-11-07T18:00:50,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-08,91.4,75.2,82.3,98.2,75.2,85.3,71.6,72,0,0,0,,0,0,13,9.2,33.1,1011.3,25.4,3,250.8,21.7,9,30,2022-11-08T06:24:40,2022-11-08T18:00:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-09,93.3,75.2,82.3,96.2,75.2,83.8,68.2,65.1,0,0,0,,0,0,15,8.1,32,1010.8,19.2,3.1,247.4,21.3,9,10,2022-11-09T06:25:01,2022-11-09T18:00:25,0.53,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-10,91.5,73.4,81.3,95.7,73.4,82.7,67.6,65.5,0,0,0,,0,0,15.9,9.2,37.6,1010.2,14.9,2.9,240.6,20.6,9,10,2022-11-10T06:25:24,2022-11-10T18:00:13,0.56,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-11,91.4,75.2,82,93.2,75.2,84.3,68.5,65.1,0,0,0,,0,0,15.4,9.2,41.8,1010.3,43.4,3.3,172.6,14.9,7,10,2022-11-11T06:25:46,2022-11-11T18:00:03,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-12,86,77,81.3,93.5,77,84.7,72.3,74.6,0.012,100,4.17,rain,0,0,14.8,6.9,334.7,1010.1,76.5,2.4,126.3,11,5,30,2022-11-12T06:26:10,2022-11-12T17:59:54,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-13,89.6,77,82.4,94.9,77,85.9,72.1,72.1,0,0,0,rain,0,0,21.9,6.9,101.7,1009.5,79.7,3.4,162.4,13.9,6,60,2022-11-13T06:26:34,2022-11-13T17:59:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-14,91.4,73.4,82.1,98.2,73.4,85.8,72.7,74.9,0.433,100,4.17,rain,0,0,18.3,13.9,216.2,1011.1,55.1,4.2,214.9,18.6,8,30,2022-11-14T06:26:58,2022-11-14T17:59:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-15,87.4,73.4,80.1,93.8,73.4,83.4,72.9,79.6,0,0,0,rain,0,0,16.6,10.3,171.3,1012,61,3.6,182,15.8,6,30,2022-11-15T06:27:24,2022-11-15T17:59:34,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-16,86.3,75.2,80.2,93.5,75.2,83.2,73.3,80.2,0,0,0,rain,0,0,14.1,11.4,220.7,1011,61.1,3.3,181,15.6,8,60,2022-11-16T06:27:49,2022-11-16T17:59:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-17,89.9,73.4,81.1,94.9,73.4,83.2,70.3,71.9,0,0,0,,0,0,16.1,9.2,254.2,1010.1,26.5,2.5,238.4,20.6,8,10,2022-11-17T06:28:16,2022-11-17T17:59:27,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-18,91,71.7,79.8,89.6,71.7,79.9,63.6,60.8,0,0,0,,0,0,15,9.2,88.6,1010.1,15.6,3.5,254,22,9,10,2022-11-18T06:28:43,2022-11-18T17:59:24,0.82,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-19,91,69.8,78.8,90.3,69.8,78.8,62.2,59.4,0,0,0,,0,0,16.1,9.2,92,1010.2,11,3.5,257.1,22.1,9,10,2022-11-19T06:29:10,2022-11-19T17:59:23,0.85,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-20,89.6,71.2,78.6,90.9,71.2,78.8,63.2,61.7,0,0,0,,0,0,18.1,9.2,107,1009.2,12.9,3.3,247.5,21.4,9,10,2022-11-20T06:29:38,2022-11-20T17:59:24,0.88,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-21,89.6,71.6,79.1,90.5,71.6,79.1,62.1,58.5,0,0,0,,0,0,19.7,9.2,75.6,1009,14.9,3.3,239,20.5,9,10,2022-11-21T06:30:06,2022-11-21T17:59:25,0.91,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-22,87.8,69.8,78.3,87.3,69.8,78.5,63.8,63.1,0,0,0,,0,0,19.7,9.2,299.9,1009.5,47.5,3.5,181.1,15.6,7,10,2022-11-22T06:30:35,2022-11-22T17:59:27,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-23,86.3,75,79.3,90.8,75,80.7,68.3,69.7,0,0,0,rain,0,0,10.3,5.8,88.7,1010.3,89.5,2.9,87.2,7.5,4,10,2022-11-23T06:31:05,2022-11-23T17:59:31,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-24,87.8,75.2,79.8,94.2,75.2,81.8,71.4,76.6,0.236,100,4.17,rain,0,0,10.3,6.9,113.8,1009.9,85.1,2.5,75.9,6.4,3,30,2022-11-24T06:31:34,2022-11-24T17:59:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-25,89.6,75.2,81.3,98.3,75.2,85.8,74.5,80.7,0.197,100,4.17,rain,0,0,16.6,10.3,173.6,1010.4,62.2,2.9,192.6,16.6,7,30,2022-11-25T06:32:04,2022-11-25T17:59:41,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-26,91.4,75.2,81.3,100.5,75.2,85,73.8,79.4,0,0,0,rain,0,0,21.5,11.4,229.6,1009.7,46,2.6,198.6,17.2,7,30,2022-11-26T06:32:35,2022-11-26T17:59:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-27,86.6,77,80.1,94.5,77,83,74,82.2,0.511,100,8.33,rain,0,0,19.2,11.4,203.6,1008.6,57.9,2.6,182.8,15.8,7,30,2022-11-27T06:33:06,2022-11-27T17:59:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-28,82.4,75.2,77.9,88.9,75.2,79.4,73.3,86,0.157,100,4.17,rain,0,0,15.4,9.2,229.2,1009.4,76.8,2.9,170.3,14.7,6,60,2022-11-28T06:33:37,2022-11-28T18:00:05,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-29,84.2,75.2,79.2,91,75.2,81.7,73.4,83.1,0.157,100,8.33,rain,0,0,12.1,9.2,167.1,1009.7,75.2,3.2,196.5,16.9,7,60,2022-11-29T06:34:09,2022-11-29T18:00:15,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-30,89.2,75.2,80.8,97.8,75.2,84.2,73.7,80.1,0,0,0,,0,0,18.6,9.2,219.1,1010,30.5,2.2,224.7,19.4,8,10,2022-11-30T06:34:41,2022-11-30T18:00:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-01,89.9,73.4,80.3,91.6,73.4,81.4,68.8,70.7,0,0,0,,0,0,19.9,9.2,171.9,1009.9,18.9,2.5,239.9,20.8,8,10,2022-12-01T06:35:13,2022-12-01T18:00:39,0.26,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-02,91.8,73.3,81,98.1,73.3,83.9,70.5,72,0,0,0,,0,0,16.1,11.4,349.3,1009.5,23,3.2,208.7,18,8,30,2022-12-02T06:35:45,2022-12-02T18:00:53,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-03,91.4,76.8,82.6,98.3,76.8,86.2,72,71.5,0,0,0,,0,0,17.4,9.2,220.2,1009.4,40.9,3,205.7,17.7,8,60,2022-12-03T06:36:18,2022-12-03T18:01:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-04,91.4,76.9,82.9,97.8,76.9,86.9,72.8,73.1,0,0,0,rain,0,0,15.9,6.9,80.4,1009.9,38.7,3.7,205.4,17.7,8,30,2022-12-04T06:36:50,2022-12-04T18:01:22,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-05,91.4,77,82.4,96,77,85,71.8,72.3,0,0,0,,0,0,15.7,9.2,6.1,1010.5,44.9,4.6,213.1,18.3,8,10,2022-12-05T06:37:23,2022-12-05T18:01:39,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-06,91.4,73.5,82.1,99.9,73.5,85.8,72.2,73.8,0.004,100,4.17,rain,0,0,16.8,9.4,41.2,1010.1,29.2,3.9,218.1,18.9,7,10,2022-12-06T06:37:56,2022-12-06T18:01:56,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,AVWP,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-07,86,75.2,79.6,88.4,75.2,80.5,68.7,70.9,0,0,0,,0,0,14.3,6.9,90.6,1009.8,49.3,2.3,217.8,18.7,8,10,2022-12-07T06:38:29,2022-12-07T18:02:15,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-08,89.6,68,78.3,88.9,68,78.4,63.5,63.7,0,0,0,,0,0,16.3,9.2,359.1,1009.2,39.6,2.9,207.4,17.9,8,10,2022-12-08T06:39:02,2022-12-08T18:02:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-09,82.5,69.8,76.9,82.9,69.8,77,61.2,59.4,0,0,0,rain,0,0,16.3,9.2,84,1007.7,68.3,3.3,79,6.8,4,10,2022-12-09T06:39:35,2022-12-09T18:02:54,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-10,86.3,73.3,79.6,88.7,73.3,80.7,65.7,63.7,0.031,100,4.17,rain,0,0,10.7,11.4,2.2,1007.2,81.7,3.5,77.4,6.5,4,10,2022-12-10T06:40:08,2022-12-10T18:03:16,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-11,80.6,71.6,76,83.9,71.6,76.6,69.9,81.7,0.028,100,4.17,rain,0,0,14.5,10.3,333.5,1008,92,3.1,27.7,2.5,1,10,2022-12-11T06:40:41,2022-12-11T18:03:38,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-12,82.4,73.4,76.3,86.2,73.4,77,71.8,86.5,0.012,100,4.17,rain,0,0,12.3,6.9,77.9,1007.3,82.7,2.7,54,4.6,2,10,2022-12-12T06:41:14,2022-12-12T18:04:01,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-13,84,73.3,78.2,88,73.3,79.7,71.2,80.3,0.004,100,4.17,rain,0,0,21.9,9.2,126.9,1008.3,75,2.8,107.4,9.2,4,60,2022-12-13T06:41:47,2022-12-13T18:04:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-14,86.3,75.1,80.1,90.6,75.1,81.8,69.6,71.2,0,0,0,rain,0,0,12.3,9.2,113.8,1010.2,77.6,4.2,187.5,16.1,7,30,2022-12-14T06:42:19,2022-12-14T18:04:49,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-15,91.4,73.3,80.1,90.6,73.3,81.4,68.9,70.9,0,0,0,,0,0,11,10.3,87.6,1009.8,36.3,4.2,230.3,20,8,10,2022-12-15T06:42:51,2022-12-15T18:05:14,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-16,89.6,71.5,79.8,91,71.5,80.9,67.8,69.7,0,0,0,,0,0,13.9,11.4,251.4,1009.4,19.4,3.7,237.1,20.5,8,10,2022-12-16T06:43:23,2022-12-16T18:05:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-17,89.6,67,79.2,94.7,67,80.5,67.2,68.5,0,0,0,,0,0,11.9,9.2,323.1,1009.8,18.8,4.6,230,19.7,8,10,2022-12-17T06:43:55,2022-12-17T18:06:07,0.8,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-18,91.4,73.4,80.7,95,73.4,82.1,67.8,66.8,0,0,0,,0,0,13.6,9.2,11.7,1009.3,23.2,3.4,223.5,19.5,8,10,2022-12-18T06:44:27,2022-12-18T18:06:34,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-19,91.2,73.4,80.5,92.3,73.4,81.5,66.4,64.1,0,0,0,,0,0,19.7,9.2,84.8,1008.1,10.2,3.2,229.5,19.8,8,10,2022-12-19T06:44:58,2022-12-19T18:07:02,0.86,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-20,91.4,71.6,80.2,92.2,71.6,80.7,64.8,62,0,0,0,,0,0,14.1,10.3,93.6,1007.8,50.6,3.2,230.1,19.7,8,10,2022-12-20T06:45:29,2022-12-20T18:07:31,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-21,93.2,73.4,81.5,94.3,73.4,83.4,68.5,67.1,0,0,0,,0,0,13.4,11.4,346.1,1008.5,20.3,3.5,231,19.9,8,10,2022-12-21T06:45:59,2022-12-21T18:08:00,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-22,91.4,71.6,80,92.4,71.6,79.9,64.3,63.3,0,0,0,,0,0,15,11.4,329.2,1008.8,28.7,3.9,243.5,21.1,9,10,2022-12-22T06:46:29,2022-12-22T18:08:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-23,89.6,69.8,78.8,89.6,69.8,79.3,63.4,61.3,0,0,0,,0,0,15.2,9.2,8,1008.9,9.5,4.5,239.2,20.8,8,10,2022-12-23T06:46:59,2022-12-23T18:09:00,0,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-24,91.4,63.9,78.5,90.8,63.9,78,58.7,54.7,0,0,0,,0,0,17.2,9.2,2.9,1009.6,15.5,6.4,244.7,21.2,9,10,2022-12-24T06:47:27,2022-12-24T18:09:31,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-25,91.7,68,79.2,91.6,68,79.4,62.8,60.1,0,0,0,,0,0,15.2,9.2,22.8,1009.7,15,3.7,226.8,19.7,8,10,2022-12-25T06:47:56,2022-12-25T18:10:03,0.06,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-26,95.1,75.2,83.2,97.4,75.2,86,69.4,65.6,0,0,0,,0,0,20.4,13.9,56.6,1010.3,33.3,4.5,202.6,17.6,7,30,2022-12-26T06:48:24,2022-12-26T18:10:34,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-27,94.8,75.2,83.7,97.2,75.2,86.7,70.9,67.8,0,0,0,,0,0,21,9.2,120.8,1011.9,29.4,4.5,198.4,17.2,8,30,2022-12-27T06:48:51,2022-12-27T18:11:06,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-28,91.4,75.5,82.9,97,75.5,86.3,72.1,71.6,0,0,0,rain,0,0,17.4,11.4,295.8,1013.3,29.8,4.4,204.6,17.7,7,60,2022-12-28T06:49:17,2022-12-28T18:11:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-29,94.9,77,83.6,102.1,77,87.2,72.2,71.2,0,0,0,,0,0,19.5,10.3,323.1,1014.4,22.1,4.6,228.5,19.8,8,10,2022-12-29T06:49:43,2022-12-29T18:12:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-30,93.2,75.2,83.1,93.5,75.2,84.6,68.2,64.6,0,0,0,,0,0,17.7,9.2,166.4,1015.4,26.1,4,238.3,20.4,8,10,2022-12-30T06:50:08,2022-12-30T18:12:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-31,91.4,73.4,81,93.8,73.4,82.6,68.5,68.3,0,0,0,,0,0,24.4,11.4,175.8,1015.3,30.9,4.4,232.2,20,8,10,2022-12-31T06:50:33,2022-12-31T18:13:18,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-01,89.9,73.4,80.7,96.4,73.4,82.7,70.1,72,0,0,0,,0,0,24.2,11.4,329,1014.5,18.1,3.7,228.8,19.8,8,10,2023-01-01T06:50:57,2023-01-01T18:13:51,0.3,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-02,91.7,69.3,80.6,92.6,69.3,80.8,64.8,61.9,0,0,0,,0,0,19,11.4,107.3,1013.6,6.8,4.5,240.4,20.8,8,10,2023-01-02T06:51:20,2023-01-02T18:14:25,0.34,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-01-03,91,71.6,79.9,90.9,71.6,80.3,64.9,62.6,0,0,0,,0,0,20.1,11.4,63,1014,11,4.1,237.8,20.5,8,10,2023-01-03T06:51:42,2023-01-03T18:14:59,0.37,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-04,93.2,71.6,80.3,91.4,71.6,80.7,64.8,62.5,0,0,0,,0,0,17.4,11.4,102.4,1012.7,13.1,4,242.2,21,9,10,2023-01-04T06:52:03,2023-01-04T18:15:33,0.41,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-01-05,91,71.6,80.5,90.9,71.6,80.5,62.5,57.1,0,0,0,,0,0,20.6,11.4,87.9,1013.2,0.6,3.9,244,20.9,9,10,2023-01-05T06:52:23,2023-01-05T18:16:06,0.44,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-06,91.7,71.6,80.5,89.4,71.6,80.3,61.5,55.3,0,0,0,,0,0,17.9,11.4,77.4,1013.8,12.3,4,245.4,21.1,9,10,2023-01-06T06:52:43,2023-01-06T18:16:40,0.48,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-07,91.5,73.4,80.7,91.5,73.4,81.1,64.1,59.5,0,0,0,,0,0,20.6,9.2,49.5,1013.3,19.6,3.5,241.8,20.9,9,10,2023-01-07T06:53:02,2023-01-07T18:17:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-01-08,89.9,73.2,80.6,91.2,73.2,81.7,66.1,63.2,0,0,0,,0,0,19,10.3,83.8,1012.6,9.1,3.6,241.4,20.8,8,10,2023-01-08T06:53:19,2023-01-08T18:17:48,0.54,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-09,91.5,71.6,80.3,89.6,71.6,80.2,62.3,57.5,0,0,0,,0,0,18.1,9.2,54.7,1013.2,1.7,3.3,246.6,21.4,9,10,2023-01-09T06:53:36,2023-01-09T18:18:22,0.58,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-10,93.2,69.8,78.8,90,69.8,78,55.6,49.1,0,0,0,,0,0,16.3,11.4,126.4,1013.1,0.8,3.9,258.1,22.3,9,10,2023-01-10T06:53:52,2023-01-10T18:18:56,0.61,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-11,91.2,68,77.7,90.4,68,77.7,59.7,56.1,0,0,0,,0,0,20.4,11.4,96.6,1012.1,0,4.2,254.3,22.1,9,10,2023-01-11T06:54:07,2023-01-11T18:19:30,0.64,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,remote,43285099999"
