name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Dakshina Kannada,2022-10-26,32,22,26.8,35.1,22,28.1,21,72.2,0,0,0,,0,0,20.9,14.8,291.9,1011.2,11.2,5.3,272.8,23.6,9,10,2022-10-26T06:20:58,2022-10-26T18:04:50,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-10-27,33,22,27.3,32.4,22,27.7,18.9,63.6,0,0,0,,0,0,20.9,14.8,87.4,1010.7,7.9,5.3,267,23.2,9,10,2022-10-27T06:21:11,2022-10-27T18:04:25,0.06,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-10-28,33.9,22,27.6,37,22,28.8,20.2,66.4,0,0,0,,0,0,19.4,14.8,26.4,1009.6,27.4,5.9,250.9,21.7,9,10,2022-10-28T06:21:25,2022-10-28T18:04:01,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-10-29,33,24,27.5,35.8,24,28.5,21.1,69.8,1,100,4.17,rain,0,0,27.7,25.9,91.2,1009.3,40.9,6.5,224.1,19.3,8,10,2022-10-29T06:21:39,2022-10-29T18:03:37,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-10-30,31.8,25,27.5,34.5,25,29.3,22.4,75.2,0.2,100,4.17,rain,0,0,27,18.4,79.3,1009.9,82,4.9,190.2,16.4,7,30,2022-10-30T06:21:55,2022-10-30T18:03:15,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-10-31,33,24,28.3,37,24,30.2,22.1,70.5,0,0,0,,0,0,22.7,18.4,235.8,1009.4,46.8,4.6,230.6,19.9,8,30,2022-10-31T06:22:10,2022-10-31T18:02:53,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-01,33,24,27.7,37.3,24,29.6,22.3,74.3,0,0,0,rain,0,0,27.7,14.8,175.4,1010.2,31.9,4.8,226.6,19.6,8,10,2022-11-01T06:22:27,2022-11-01T18:02:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-02,32,24,27.2,35.7,24,28.7,22.8,78.4,2,100,4.17,rain,0,0,20.5,14.8,71,1009.9,55.5,3.7,213.5,18.4,8,10,2022-11-02T06:22:44,2022-11-02T18:02:13,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-03,33,24.9,28,36.1,24.9,29.7,21.7,70,0,0,0,rain,0,0,34.2,14.8,214,1009.3,81.7,6.9,191.7,16.6,7,30,2022-11-03T06:23:02,2022-11-03T18:01:54,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-04,33,24.9,27.9,36.8,24.9,30,22.6,73.9,3,100,4.17,rain,0,0,27.7,16.6,160.5,1010.1,78.3,6.6,190.3,16.4,7,30,2022-11-04T06:23:20,2022-11-04T18:01:37,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-05,33,24,27.3,36.9,24,29,22.5,76.3,0,0,0,rain,0,0,30.6,18.4,137.7,1012,51.7,6.6,184,15.9,8,60,2022-11-05T06:23:39,2022-11-05T18:01:20,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-06,33,25,28.1,37.7,25,30.4,22.9,74.9,0,0,0,rain,0,0,31,18.4,280.6,1012.5,59.7,6.9,206.4,17.7,8,30,2022-11-06T06:23:59,2022-11-06T18:01:05,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-07,32.1,25,27.9,36.8,25,30.5,23.5,78.1,2,100,4.17,rain,0,0,25.2,18.4,240.5,1011.9,58.7,5.3,205.2,17.8,8,60,2022-11-07T06:24:19,2022-11-07T18:00:50,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-08,33,24,28,36.8,24,29.6,22,72,0,0,0,,0,0,20.9,14.8,33,1011.3,25.4,4.9,250.8,21.7,9,30,2022-11-08T06:24:40,2022-11-08T18:00:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-09,34.1,24,27.9,35.7,24,28.8,20.1,65.1,0,0,0,,0,0,24.1,13,31.7,1010.8,19.2,5,247.4,21.3,9,10,2022-11-09T06:25:01,2022-11-09T18:00:25,0.53,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-10,33.1,23,27.4,35.4,23,28.2,19.8,65.5,0,0,0,,0,0,25.6,14.8,38.7,1010.2,14.9,4.7,240.6,20.6,9,10,2022-11-10T06:25:24,2022-11-10T18:00:13,0.56,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-11,33,24,27.8,34,24,29.1,20.3,65.1,0,0,0,,0,0,24.8,14.8,42.4,1010.3,43.4,5.2,172.6,14.9,7,10,2022-11-11T06:25:46,2022-11-11T18:00:03,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-12,30,25,27.4,34.1,25,29.3,22.4,74.6,0.3,100,4.17,rain,0,0,23.8,11.2,333.6,1010.1,76.5,3.9,126.3,11,5,30,2022-11-12T06:26:10,2022-11-12T17:59:54,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-13,32,25,28,34.9,25,30,22.3,72.1,0,0,0,rain,0,0,35.3,11.2,101.6,1009.5,79.7,5.5,162.4,13.9,6,60,2022-11-13T06:26:34,2022-11-13T17:59:47,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-14,33,23,27.8,36.8,23,29.9,22.6,74.9,11,100,4.17,rain,0,0,29.5,22.3,216.4,1011.1,55.1,6.7,214.9,18.6,8,30,2022-11-14T06:26:58,2022-11-14T17:59:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-15,30.8,23,26.7,34.3,23,28.6,22.7,79.6,0,0,0,rain,0,0,26.6,16.6,171.6,1012,61,5.8,182,15.8,6,30,2022-11-15T06:27:24,2022-11-15T17:59:34,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-16,30.2,24,26.8,34.1,24,28.4,22.9,80.2,0,0,0,rain,0,0,22.7,18.4,220.8,1011,61.1,5.2,181,15.6,8,60,2022-11-16T06:27:49,2022-11-16T17:59:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-17,32.2,23,27.3,34.9,23,28.4,21.3,71.9,0,0,0,,0,0,25.9,14.8,253.8,1010.1,26.5,4.1,238.4,20.6,8,10,2022-11-17T06:28:16,2022-11-17T17:59:27,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-18,32.8,22.1,26.6,32,22.1,26.6,17.6,60.8,0,0,0,,0,0,24.1,14.8,88.7,1010.1,15.6,5.7,254,22,9,10,2022-11-18T06:28:43,2022-11-18T17:59:24,0.82,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-19,32.8,21,26,32.4,21,26,16.8,59.4,0,0,0,,0,0,25.9,14.8,92,1010.2,11,5.6,257.1,22.1,9,10,2022-11-19T06:29:10,2022-11-19T17:59:23,0.85,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-20,32,21.8,25.9,32.7,21.8,26,17.4,61.7,0,0,0,,0,0,29.2,14.8,107.2,1009.2,12.9,5.3,247.5,21.4,9,10,2022-11-20T06:29:38,2022-11-20T17:59:24,0.88,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-21,32,22,26.1,32.5,22,26.2,16.7,58.5,0,0,0,,0,0,31.7,14.8,76,1009,14.9,5.3,239,20.5,9,10,2022-11-21T06:30:06,2022-11-21T17:59:25,0.91,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-22,31,21,25.7,30.7,21,25.8,17.7,63.1,0,0,0,,0,0,31.7,14.8,299.4,1009.5,47.5,5.6,181.1,15.6,7,10,2022-11-22T06:30:35,2022-11-22T17:59:27,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-23,30.2,23.9,26.3,32.7,23.9,27.1,20.2,69.7,0,0,0,rain,0,0,16.6,9.4,88.8,1010.3,89.5,4.7,87.2,7.5,4,10,2022-11-23T06:31:05,2022-11-23T17:59:31,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-24,31,24,26.6,34.6,24,27.7,21.9,76.6,6,100,4.17,rain,0,0,16.6,11.2,114,1009.9,85.1,4.1,75.9,6.4,3,30,2022-11-24T06:31:34,2022-11-24T17:59:35,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-25,32,24,27.4,36.8,24,29.9,23.6,80.7,5,100,4.17,rain,0,0,26.6,16.6,173.5,1010.4,62.2,4.7,192.6,16.6,7,30,2022-11-25T06:32:04,2022-11-25T17:59:41,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-26,33,24,27.4,38.1,24,29.4,23.2,79.4,0,0,0,rain,0,0,34.6,18.4,230,1009.7,46,4.3,198.6,17.2,7,30,2022-11-26T06:32:35,2022-11-26T17:59:48,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-27,30.3,25,26.7,34.7,25,28.3,23.3,82.2,13,100,8.33,rain,0,0,31,18.4,204,1008.6,57.9,4.1,182.8,15.8,7,30,2022-11-27T06:33:06,2022-11-27T17:59:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-11-28,28,24,25.5,31.6,24,26.3,22.9,86,4,100,4.17,rain,0,0,24.8,14.8,228.7,1009.4,76.8,4.7,170.3,14.7,6,60,2022-11-28T06:33:37,2022-11-28T18:00:05,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-29,29,24,26.2,32.8,24,27.6,23,83.1,4,100,8.33,rain,0,0,19.4,14.8,170.7,1009.7,75.2,5.2,196.5,16.9,7,60,2022-11-29T06:34:09,2022-11-29T18:00:15,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-11-30,31.8,24,27.1,36.6,24,29,23.2,80.1,0,0,0,,0,0,29.9,14.8,219.9,1010,30.5,3.5,224.7,19.4,8,10,2022-11-30T06:34:41,2022-11-30T18:00:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-01,32.2,23,26.8,33.1,23,27.4,20.5,70.7,0,0,0,,0,0,32,14.8,172.5,1009.9,18.9,4.1,239.9,20.8,8,10,2022-12-01T06:35:13,2022-12-01T18:00:39,0.26,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-02,33.3,23,27.2,36.7,23,28.8,21.4,72,0,0,0,,0,0,25.9,18.4,348.9,1009.5,23,5.1,208.7,18,8,30,2022-12-02T06:35:45,2022-12-02T18:00:53,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-03,33,24.9,28.1,36.8,24.9,30.1,22.2,71.5,0,0,0,,0,0,28.1,14.8,219.8,1009.4,40.9,4.9,205.7,17.7,8,60,2022-12-03T06:36:18,2022-12-03T18:01:07,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-04,33,25,28.3,36.6,25,30.5,22.7,73.1,0,0,0,rain,0,0,25.6,11.2,80.7,1009.9,38.7,6,205.4,17.7,8,30,2022-12-04T06:36:50,2022-12-04T18:01:22,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-05,33,25,28,35.6,25,29.5,22.1,72.3,0,0,0,,0,0,25.2,14.8,5.4,1010.5,44.9,7.5,213.1,18.3,8,10,2022-12-05T06:37:23,2022-12-05T18:01:39,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-06,33,23.1,27.8,37.7,23.1,29.9,22.4,73.8,0.1,100,4.17,rain,0,0,27,15.2,41.1,1010.1,29.2,6.3,218.1,18.9,7,10,2022-12-06T06:37:56,2022-12-06T18:01:56,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOML,AVWP,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-07,30,24,26.5,31.3,24,26.9,20.4,70.9,0,0,0,,0,0,23,11.2,90.7,1009.8,49.3,3.6,217.8,18.7,8,10,2022-12-07T06:38:29,2022-12-07T18:02:15,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-08,32,20,25.8,31.6,20,25.8,17.5,63.7,0,0,0,,0,0,26.3,14.8,359.1,1009.2,39.6,4.7,207.4,17.9,8,10,2022-12-08T06:39:02,2022-12-08T18:02:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-09,28.1,21,25,28.3,21,25,16.2,59.4,0,0,0,rain,0,0,26.3,14.8,83.9,1007.7,68.3,5.3,79,6.8,4,10,2022-12-09T06:39:35,2022-12-09T18:02:54,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-10,30.2,23,26.5,31.5,23,27.1,18.7,63.7,0.8,100,4.17,rain,0,0,17.3,18.4,2.2,1007.2,81.7,5.6,77.4,6.5,4,10,2022-12-10T06:40:08,2022-12-10T18:03:16,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-11,27,22,24.5,28.8,22,24.8,21,81.7,0.7,100,4.17,rain,0,0,23.4,16.6,333.5,1008,92,5,27.7,2.5,1,10,2022-12-11T06:40:41,2022-12-11T18:03:38,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-12,28,23,24.6,30.1,23,25,22.1,86.5,0.3,100,4.17,rain,0,0,19.8,11.2,77.8,1007.3,82.7,4.4,54,4.6,2,10,2022-12-12T06:41:14,2022-12-12T18:04:01,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-13,28.9,23,25.7,31.1,23,26.5,21.8,80.3,0.1,100,4.17,rain,0,0,35.3,14.8,126.9,1008.3,75,4.5,107.4,9.2,4,60,2022-12-13T06:41:47,2022-12-13T18:04:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-14,30.2,24,26.8,32.6,24,27.7,20.9,71.2,0,0,0,rain,0,0,19.8,14.8,113.7,1010.2,77.6,6.7,187.5,16.1,7,30,2022-12-14T06:42:19,2022-12-14T18:04:49,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-15,33,23,26.7,32.6,23,27.5,20.5,70.9,0,0,0,,0,0,17.6,16.6,87.8,1009.8,36.3,6.8,230.3,20,8,10,2022-12-15T06:42:51,2022-12-15T18:05:14,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-16,32,22,26.6,32.8,22,27.2,19.9,69.7,0,0,0,,0,0,22.3,18.4,251.2,1009.4,19.4,5.9,237.1,20.5,8,10,2022-12-16T06:43:23,2022-12-16T18:05:40,0.75,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-17,32,19.5,26.3,34.8,19.5,27,19.6,68.5,0,0,0,,0,0,19.1,14.8,322.3,1009.8,18.8,7.4,230,19.7,8,10,2022-12-17T06:43:55,2022-12-17T18:06:07,0.8,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-18,33,23,27,35,23,27.8,19.9,66.8,0,0,0,,0,0,22,14.8,11.6,1009.3,23.2,5.5,223.5,19.5,8,10,2022-12-18T06:44:27,2022-12-18T18:06:34,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-19,32.9,23,26.9,33.5,23,27.5,19.1,64.1,0,0,0,,0,0,31.7,14.8,84.7,1008.1,10.2,5.1,229.5,19.8,8,10,2022-12-19T06:44:58,2022-12-19T18:07:02,0.86,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-20,33,22,26.8,33.5,22,27.1,18.3,62,0,0,0,,0,0,22.7,16.6,92,1007.8,50.6,5.1,230.1,19.7,8,10,2022-12-20T06:45:29,2022-12-20T18:07:31,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-21,34,23,27.5,34.6,23,28.5,20.3,67.1,0,0,0,,0,0,21.6,18.4,344.8,1008.5,20.3,5.6,231,19.9,8,10,2022-12-21T06:45:59,2022-12-21T18:08:00,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-22,33,22,26.7,33.5,22,26.6,18,63.3,0,0,0,,0,0,24.1,18.4,328.8,1008.8,28.7,6.3,243.5,21.1,9,10,2022-12-22T06:46:29,2022-12-22T18:08:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-23,32,21,26,32,21,26.3,17.5,61.3,0,0,0,,0,0,24.5,14.8,9.2,1008.9,9.5,7.2,239.2,20.8,8,10,2022-12-23T06:46:59,2022-12-23T18:09:00,0,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-24,33,17.8,25.9,32.7,17.8,25.6,14.9,54.7,0,0,0,,0,0,27.7,14.8,3.2,1009.6,15.5,10.2,244.7,21.2,9,10,2022-12-24T06:47:27,2022-12-24T18:09:31,0.03,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-25,33.2,20,26.2,33.1,20,26.3,17.1,60.1,0,0,0,,0,0,24.5,14.8,23.1,1009.7,15,6,226.8,19.7,8,10,2022-12-25T06:47:56,2022-12-25T18:10:03,0.06,Clear,Clear conditions throughout the day.,clear-day,"VOML,AVWP,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-26,35.1,24,28.5,36.3,24,30,20.8,65.6,0,0,0,,0,0,32.8,22.3,56.5,1010.3,33.3,7.3,202.6,17.6,7,30,2022-12-26T06:48:24,2022-12-26T18:10:34,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-27,34.9,24,28.7,36.2,24,30.4,21.6,67.8,0,0,0,,0,0,33.8,14.8,121,1011.9,29.4,7.2,198.4,17.2,8,30,2022-12-27T06:48:51,2022-12-27T18:11:06,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
Dakshina Kannada,2022-12-28,33,24.2,28.3,36.1,24.2,30.2,22.3,71.6,0,0,0,rain,0,0,28.1,18.4,295.9,1013.3,29.8,7.2,204.6,17.7,7,60,2022-12-28T06:49:17,2022-12-28T18:11:39,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2022-12-29,35,25,28.7,38.9,25,30.7,22.3,71.2,0,0,0,,0,0,31.3,16.6,322.9,1014.4,22.1,7.4,228.5,19.8,8,10,2022-12-29T06:49:43,2022-12-29T18:12:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,remote,43285099999"
Dakshina Kannada,2022-12-30,34,24,28.4,34.1,24,29.2,20.1,64.6,0,0,0,,0,0,28.4,14.8,166.4,1015.4,26.1,6.4,238.3,20.4,8,10,2022-12-30T06:50:08,2022-12-30T18:12:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2022-12-31,33,23,27.2,34.3,23,28.1,20.3,68.3,0,0,0,,0,0,39.2,18.4,176,1015.3,30.9,7.1,232.2,20,8,10,2022-12-31T06:50:33,2022-12-31T18:13:18,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-01,32.2,23,27.1,35.8,23,28.2,21.2,72,0,0,0,,0,0,38.9,18.4,328.7,1014.5,18.1,5.9,228.8,19.8,8,10,2023-01-01T06:50:57,2023-01-01T18:13:51,0.3,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-02,33.2,20.8,27,33.7,20.8,27.1,18.2,61.9,0,0,0,,0,0,30.6,18.4,107.3,1013.6,6.8,7.2,240.4,20.8,8,10,2023-01-02T06:51:20,2023-01-02T18:14:25,0.34,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-01-03,32.8,22,26.6,32.7,22,26.8,18.3,62.6,0,0,0,,0,0,32.4,18.4,63.1,1014,11,6.7,237.8,20.5,8,10,2023-01-03T06:51:42,2023-01-03T18:14:59,0.37,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-04,34,22,26.8,33,22,27.1,18.2,62.5,0,0,0,,0,0,28.1,18.4,102.5,1012.7,13.1,6.4,242.2,21,9,10,2023-01-04T06:52:03,2023-01-04T18:15:33,0.41,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-01-05,32.8,22,27,32.7,22,26.9,16.9,57.1,0,0,0,,0,0,33.1,18.4,88,1013.2,0.6,6.3,244,20.9,9,10,2023-01-05T06:52:23,2023-01-05T18:16:06,0.44,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-06,33.2,22,27,31.9,22,26.9,16.4,55.3,0,0,0,,0,0,28.8,18.4,77.5,1013.8,12.3,6.4,245.4,21.1,9,10,2023-01-06T06:52:43,2023-01-06T18:16:40,0.48,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-07,33.1,23,27,33.1,23,27.3,17.9,59.5,0,0,0,,0,0,33.1,14.8,49.3,1013.3,19.6,5.6,241.8,20.9,9,10,2023-01-07T06:53:02,2023-01-07T18:17:14,0.5,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-01-08,32.2,22.9,27,32.9,22.9,27.6,18.9,63.2,0,0,0,,0,0,30.6,16.6,83.8,1012.6,9.1,5.8,241.4,20.8,8,10,2023-01-08T06:53:19,2023-01-08T18:17:48,0.54,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-09,33.1,22,26.9,32,22,26.8,16.8,57.5,0,0,0,,0,0,29.2,14.8,54.7,1013.2,1.7,5.4,246.6,21.4,9,10,2023-01-09T06:53:36,2023-01-09T18:18:22,0.58,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-10,34,21,26,32.2,21,25.5,13.1,49.1,0,0,0,,0,0,26.3,18.4,126.3,1013.1,0.8,6.2,258.1,22.3,9,10,2023-01-10T06:53:52,2023-01-10T18:18:56,0.61,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,43285099999"
Dakshina Kannada,2023-01-11,32.9,20,25.4,32.4,20,25.4,15.4,56.1,0,0,0,,0,0,32.8,18.4,96.8,1012.1,0,6.7,254.3,22.1,9,10,2023-01-11T06:54:07,2023-01-11T18:19:30,0.64,Clear,Clear conditions throughout the day.,clear-day,"VOML,43284099999,remote,43285099999"
Dakshina Kannada,2023-01-12,32,20,25.7,32.8,20,25.8,17.3,62.5,0,0,0,,0,0,37.1,14.8,177.1,1011.1,3.5,5.5,255.7,22.2,9,10,2023-01-12T06:54:20,2023-01-12T18:20:03,0.68,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-01-13,30.2,20,25.2,31.9,20,25.7,18.7,68.4,0,0,0,,0,0,37.1,14.8,253,1011.6,16.9,5.1,245.2,21.3,9,10,2023-01-13T06:54:33,2023-01-13T18:20:37,0.71,Clear,Clear conditions throughout the day.,clear-day,"VOML,43260099999,43284099999,43285099999"
Dakshina Kannada,2023-01-14,31.1,21,25.4,33.6,21,25.9,19.4,71,0,0,0,,0,0,37.1,18.4,11.7,1011.6,24.8,5.3,244,21.2,9,10,2023-01-14T06:54:45,2023-01-14T18:21:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOML,AVWP,43284099999,43285099999"
